"STRT_ID";"STREET";"BLD_ID";"BLD";"KORP"
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14105963";"д.9";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14042216";"д.3";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14025802";"д.35";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14089423";"д.25\А";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14669917";"д.37";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14107890";"д.4";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14099141";"д.41";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14087264";"д.10";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14106709";"д.1\А";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14114415";"д.19";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14086909";"нетр187432";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14033848";"д.Х";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14041347";"д.22";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14063197";"д.26\А";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14040741";"д.31";""
"2735381";"Ленинградская обл., Волховский р-н, д. Пульница, ";"14031507";"д.6";""
"2735380";"Ленинградская обл., Волховский р-н, д. Прусыня, ";"14065749";"д.2";""
"2735380";"Ленинградская обл., Волховский р-н, д. Прусыня, ";"10151703";"ая187414 ";""
"2735380";"Ленинградская обл., Волховский р-н, д. Прусыня, ";"14057744";"д.3";""
"2735379";"Ленинградская обл., Волховский р-н, д. Прусынская Горка, ";"14085328";"д.6";""
"2735379";"Ленинградская обл., Волховский р-н, д. Прусынская Горка, ";"10067458";"ая187414 ";""
"2735379";"Ленинградская обл., Волховский р-н, д. Прусынская Горка, ";"14032190";"д.1";""
"2735379";"Ленинградская обл., Волховский р-н, д. Прусынская Горка, ";"14082825";"д.Х";""
"2735379";"Ленинградская обл., Волховский р-н, д. Прусынская Горка, ";"14068763";"д.9";""
"2735379";"Ленинградская обл., Волховский р-н, д. Прусынская Горка, ";"14064206";"д.2";""
"2735379";"Ленинградская обл., Волховский р-н, д. Прусынская Горка, ";"14052163";"д.14";""
"2735378";"Ленинградская обл., Волховский р-н, д. Пруди, ";"14027067";"д.Х";""
"2735378";"Ленинградская обл., Волховский р-н, д. Пруди, ";"14093801";"д.5";""
"2735378";"Ленинградская обл., Волховский р-н, д. Пруди, ";"14064220";"д.13";""
"2735378";"Ленинградская обл., Волховский р-н, д. Пруди, ";"10185653";"ая187435 ";""
"2735377";"Ленинградская обл., Волховский р-н, д. Прокшеницы, ";"10035657";"ая187435 ";""
"2735377";"Ленинградская обл., Волховский р-н, д. Прокшеницы, ";"14053049";"д.Х";""
"2735377";"Ленинградская обл., Волховский р-н, д. Прокшеницы, ";"14086970";"д.16";""
"2735372";"Ленинградская обл., Волховский р-н, д. Поляша, ";"14040739";"д.7";""
"2735372";"Ленинградская обл., Волховский р-н, д. Поляша, ";"14092087";"д.1";""
"2735372";"Ленинградская обл., Волховский р-н, д. Поляша, ";"10120290";"ая187430 ";""
"2735369";"Ленинградская обл., Волховский р-н, д. Подол, ";"14054422";"д.Х";""
"2735369";"Ленинградская обл., Волховский р-н, д. Подол, ";"10171595";"ая187412 ";""
"2735369";"Ленинградская обл., Волховский р-н, д. Подол, ";"14054436";"д.6";""
"2735369";"Ленинградская обл., Волховский р-н, д. Подол, ";"14648843";"д.5";""
"2735367";"Ленинградская обл., Волховский р-н, д. Подвязье, ";"14050777";"д.Х";""
"2735367";"Ленинградская обл., Волховский р-н, д. Подвязье, ";"14114806";"д.1";""
"2735367";"Ленинградская обл., Волховский р-н, д. Подвязье, ";"14066983";"д.2";""
"2735367";"Ленинградская обл., Волховский р-н, д. Подвязье, ";"14042388";"д.3";""
"2735367";"Ленинградская обл., Волховский р-н, д. Подвязье, ";"14057760";"нетр187442";""
"2735367";"Ленинградская обл., Волховский р-н, д. Подвязье, ";"10120906";"ая187442 ";""
"2735366";"Ленинградская обл., Волховский р-н, д. Подбережье, ";"14104473";"д.3";""
"2735366";"Ленинградская обл., Волховский р-н, д. Подбережье, ";"10043185";"ая187468 ";""
"2735366";"Ленинградская обл., Волховский р-н, д. Подбережье, ";"14076193";"д.13";""
"2735364";"Ленинградская обл., Волховский р-н, д. Погорелец-Хваловский, ";"14096339";"д.25";""
"2735364";"Ленинградская обл., Волховский р-н, д. Погорелец-Хваловский, ";"14038352";"д.6";""
"2735364";"Ленинградская обл., Волховский р-н, д. Погорелец-Хваловский, ";"10078719";"ая187435 ";""
"2735363";"Ленинградская обл., Волховский р-н, д. Погорелец-Воскресенский, ";"14065691";"д.20";""
"2735363";"Ленинградская обл., Волховский р-н, д. Погорелец-Воскресенский, ";"14068779";"д.Х";""
"2735363";"Ленинградская обл., Волховский р-н, д. Погорелец-Воскресенский, ";"14093533";"д.14";""
"2735363";"Ленинградская обл., Волховский р-н, д. Погорелец-Воскресенский, ";"10066417";"ая187435 ";""
"2735362";"Ленинградская обл., Волховский р-н, д. Плотичное, ";"14086854";"д.Х";""
"2735362";"Ленинградская обл., Волховский р-н, д. Плотичное, ";"14080493";"д.1";""
"3314101";"Ленинградская обл., Волховский р-н, д. Плотичное, Лесная ул., ";"14042386";"д.12";""
"3314101";"Ленинградская обл., Волховский р-н, д. Плотичное, Лесная ул., ";"14103183";"д.20";""
"2735362";"Ленинградская обл., Волховский р-н, д. Плотичное, ";"14114468";"д.23";""
"3314100";"Ленинградская обл., Волховский р-н, д. Плотичное, Дорожная ул., ";"14048613";"д.10";""
"3314100";"Ленинградская обл., Волховский р-н, д. Плотичное, Дорожная ул., ";"14045670";"д.4";""
"3314100";"Ленинградская обл., Волховский р-н, д. Плотичное, Дорожная ул., ";"14062528";"д.9\А";""
"3314035";"Ленинградская обл., Волховский р-н, с. Колчаново, Прибрежная ул., ";"14063000";"д.9";""
"3314035";"Ленинградская обл., Волховский р-н, с. Колчаново, Прибрежная ул., ";"14080495";"д.5";""
"3314035";"Ленинградская обл., Волховский р-н, с. Колчаново, Прибрежная ул., ";"14040758";"д.82";""
"3314035";"Ленинградская обл., Волховский р-н, с. Колчаново, Прибрежная ул., ";"14100369";"д.3";""
"3314035";"Ленинградская обл., Волховский р-н, с. Колчаново, Прибрежная ул., ";"14068753";"д.4";""
"2735296";"Ленинградская обл., Волховский р-н, с. Колчаново, ";"10038207";"ая187439 ";""
"2735296";"Ленинградская обл., Волховский р-н, с. Колчаново, ";"14105960";"д.Х";""
"2735296";"Ленинградская обл., Волховский р-н, с. Колчаново, ";"14048624";"д.1";""
"2735279";"Ленинградская обл., Волховский р-н, д. Извоз, ";"14022290";"д.1";""
"2735279";"Ленинградская обл., Волховский р-н, д. Извоз, ";"14017916";"д.43";""
"2735279";"Ленинградская обл., Волховский р-н, д. Извоз, ";"14113219";"д.9";""
"2735279";"Ленинградская обл., Волховский р-н, д. Извоз, ";"10183002";"ая187412 ";""
"2735356";"Ленинградская обл., Волховский р-н, д. Пенчино, ";"14107496";"д.4";""
"2735356";"Ленинградская обл., Волховский р-н, д. Пенчино, ";"14093756";"д.6";""
"2735356";"Ленинградская обл., Волховский р-н, д. Пенчино, ";"10210104";"ая187439 ";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14045685";"д.8";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14060991";"д.5";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14051799";"д.49";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14045686";"д.24";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14092239";"д.43";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14017512";"д.23";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14021035";"д.28";""
"3314071";"Ленинградская обл., Волховский р-н, д. Папоротно, Солнечная ул., ";"14096335";"д.7";""
"3314071";"Ленинградская обл., Волховский р-н, д. Папоротно, Солнечная ул., ";"14097948";"д.3";""
"3314071";"Ленинградская обл., Волховский р-н, д. Папоротно, Солнечная ул., ";"14042604";"д.8";""
"3314071";"Ленинградская обл., Волховский р-н, д. Папоротно, Солнечная ул., ";"14046659";"д.4";""
"3314071";"Ленинградская обл., Волховский р-н, д. Папоротно, Солнечная ул., ";"14084711";"д.1";""
"3314071";"Ленинградская обл., Волховский р-н, д. Папоротно, Солнечная ул., ";"14022312";"д.Х";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14062564";"д.26";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14049940";"д.9";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14104447";"д.1";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14066961";"д.10";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14113203";"д.21";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14069760";"д.3";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14038095";"д.20";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14021034";"д.2";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14017538";"д.33";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14040768";"д.6";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14034643";"д.Х";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14053031";"д.22";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"14053030";"д.41";""
"2735354";"Ленинградская обл., Волховский р-н, д. Папоротно, ";"10184663";"ая187462 ";""
"2735442";"Ленинградская обл., Волховский р-н, д. Черноручье, ";"10033999";"ая187414 ";""
"2735288";"Ленинградская обл., Волховский р-н, д. Кириково, ";"14101973";"д.28";""
"2735288";"Ленинградская обл., Волховский р-н, д. Кириково, ";"10088492";"ая187423 ";""
"2735288";"Ленинградская обл., Волховский р-н, д. Кириково, ";"14099147";"д.31";""
"2735288";"Ленинградская обл., Волховский р-н, д. Кириково, ";"14038106";"д.45";""
"2735288";"Ленинградская обл., Волховский р-н, д. Кириково, ";"14066990";"д.Х";""
"2735325";"Ленинградская обл., Волховский р-н, д. Медвежья Кара, ";"14048657";"д.1";""
"2735325";"Ленинградская обл., Волховский р-н, д. Медвежья Кара, ";"14038354";"д.Х";""
"2735325";"Ленинградская обл., Волховский р-н, д. Медвежья Кара, ";"14021045";"д.8";""
"2735325";"Ленинградская обл., Волховский р-н, д. Медвежья Кара, ";"14058718";"д.13";""
"2735325";"Ленинградская обл., Волховский р-н, д. Медвежья Кара, ";"14049701";"д.9";""
"2735325";"Ленинградская обл., Волховский р-н, д. Медвежья Кара, ";"14048658";"д.7";""
"2735325";"Ленинградская обл., Волховский р-н, д. Медвежья Кара, ";"14048656";"д.4";""
"2735325";"Ленинградская обл., Волховский р-н, д. Медвежья Кара, ";"14034072";"д.10";""
"2735325";"Ленинградская обл., Волховский р-н, д. Медвежья Кара, ";"14058903";"д.15";""
"2735325";"Ленинградская обл., Волховский р-н, д. Медвежья Кара, ";"10113980";"ая187460 ";""
"2646781";"Ленинградская обл., Волховский р-н, массив. Волхов ул.Лесопарковая 1, ";"10201789";"ая187406 ";""
"2735574";"Ленинградская обл., Волховский р-н, массив. Волхов ул.Лесопарковая 1, снт. Восход, ";"10174659";"ая187406 ";""
"2735307";"Ленинградская обл., Волховский р-н, д. Лавния, ";"10095965";"ая187413 ";""
"2735307";"Ленинградская обл., Волховский р-н, д. Лавния, ";"14068732";"д.Х";""
"2735307";"Ленинградская обл., Волховский р-н, д. Лавния, ";"14073016";"д.23";""
"2735307";"Ленинградская обл., Волховский р-н, д. Лавния, ";"14039418";"д.25";""
"2735307";"Ленинградская обл., Волховский р-н, д. Лавния, ";"14022294";"д.5";""
"2735420";"Ленинградская обл., Волховский р-н, д. Теребонижье, ";"14114446";"д.10";""
"2735420";"Ленинградская обл., Волховский р-н, д. Теребонижье, ";"14090984";"д.29";""
"2735420";"Ленинградская обл., Волховский р-н, д. Теребонижье, ";"14114807";"нетр187442";""
"2735420";"Ленинградская обл., Волховский р-н, д. Теребонижье, ";"14097911";"д.Х";""
"2735420";"Ленинградская обл., Волховский р-н, д. Теребонижье, ";"14093480";"д.12";""
"2735420";"Ленинградская обл., Волховский р-н, д. Теребонижье, ";"14030255";"д.32";""
"2735420";"Ленинградская обл., Волховский р-н, д. Теребонижье, ";"10150469";"ая187442 ";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"10174977";"ая187413 ";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14089775";"д.1";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14058154";"д.45";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14103591";"д.37";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14105985";"д.2";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"10174976";"ая187463 ";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14046463";"д.26";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14034067";"д.21";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14108670";"д.57";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14034037";"д.25\А";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14049679";"д.Х";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14067233";"д.34";""
"2735342";"Ленинградская обл., Волховский р-н, д. Новая, ";"14049939";"д.8";""
"2735242";"Ленинградская обл., Волховский р-н, д. Вячково, ";"10127321";"ая187442 ";""
"2735242";"Ленинградская обл., Волховский р-н, д. Вячково, ";"14054635";"д.Х";""
"2735242";"Ленинградская обл., Волховский р-н, д. Вячково, ";"14053388";"д.1";""
"2735287";"Ленинградская обл., Волховский р-н, д. Кипуя, ";"14044231";"д.25";""
"2735287";"Ленинградская обл., Волховский р-н, д. Кипуя, ";"14071943";"д.20";""
"2735287";"Ленинградская обл., Волховский р-н, д. Кипуя, ";"10073301";"ая187403 ";""
"2735287";"Ленинградская обл., Волховский р-н, д. Кипуя, ";"14037106";"д.9";""
"2735287";"Ленинградская обл., Волховский р-н, д. Кипуя, ";"14027046";"д.33";""
"2735291";"Ленинградская обл., Волховский р-н, д. Князево, ";"10167421";"ая187468 ";""
"2735291";"Ленинградская обл., Волховский р-н, д. Князево, ";"14038096";"д.5";""
"2735291";"Ленинградская обл., Волховский р-н, д. Князево, ";"14086986";"д.Х";""
"2735291";"Ленинградская обл., Волховский р-н, д. Князево, ";"14086955";"д.4";""
"2735311";"Ленинградская обл., Волховский р-н, д. Логиново, ";"10189133";"ая187435 ";""
"2735311";"Ленинградская обл., Волховский р-н, д. Логиново, ";"14047351";"д.1";""
"2735244";"Ленинградская обл., Волховский р-н, п/ст. Георгиевская, ";"10029880";"ая187434 ";""
"2735244";"Ленинградская обл., Волховский р-н, п/ст. Георгиевская, ";"14062231";"д.10";""
"2735383";"Ленинградская обл., Волховский р-н, д. Пурово, ";"14041341";"д.17";""
"2735383";"Ленинградская обл., Волховский р-н, д. Пурово, ";"10194094";"ая187401 ";""
"2735383";"Ленинградская обл., Волховский р-н, д. Пурово, ";"14087277";"д.Х";""
"3314107";"Ленинградская обл., Волховский р-н, д. Пурово, Монига мкр., ";"14050380";"д.10";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14062956";"д.Х";""
"3314109";"Ленинградская обл., Волховский р-н, д. Реброво, Северная ул., ";"14036473";"д.24";""
"3314112";"Ленинградская обл., Волховский р-н, д. Реброво, Центральная ул., ";"14657079";"д.10";""
"3314112";"Ленинградская обл., Волховский р-н, д. Реброво, Центральная ул., ";"14655062";"д.Х";""
"3314111";"Ленинградская обл., Волховский р-н, д. Реброво, Луговая ул., ";"14050733";"д.5";""
"3314110";"Ленинградская обл., Волховский р-н, д. Реброво, Набережная ул., ";"14034041";"д.11";""
"3314110";"Ленинградская обл., Волховский р-н, д. Реброво, Набережная ул., ";"14065750";"д.23";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"10131916";"ая187439 ";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14058670";"д.20";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14068765";"д.30";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14087266";"д.4";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14081884";"д.7";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14038321";"д.5";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14021022";"д.36";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14062575";"д.18";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14057804";"д.1";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14053955";"д.6";""
"2735386";"Ленинградская обл., Волховский р-н, д. Реброво, ";"14039456";"д.3";""
"2735260";"Ленинградская обл., Волховский р-н, д. Ежева, ";"14036470";"д.26";""
"2735260";"Ленинградская обл., Волховский р-н, д. Ежева, ";"10038587";"ая187439 ";""
"2735260";"Ленинградская обл., Волховский р-н, д. Ежева, ";"14068480";"д.Х";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14034017";"д.8";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14113216";"д.3";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14082835";"д.14";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14046480";"д.16";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14042947";"д.2";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14038565";"д.26";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14114781";"д.19";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14017871";"д.6";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14058148";"д.25";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14032176";"д.24";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14058884";"д.1";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14027050";"д.29";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14049634";"д.30";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14021409";"д.28";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14021425";"д.7";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14073011";"д.23";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14086883";"д.Х";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14079265";"д.17";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14103203";"д.25А";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14071945";"нетр187412";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14076154";"д.15";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"16716297";"д.25\А";""
"3314165";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Советская ул., ";"14082834";"д.27";""
"2735409";"Ленинградская обл., Волховский р-н, с. Старая Ладога, ";"10172728";"ая187412 ";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14066939";"д.12";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14097893";"д.25";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14038313";"д.13";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14093704";"д.24";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14027038";"д.4";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14082827";"д.1";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14027072";"д.7";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14053008";"д.6";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14111916";"д.7\А";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14104804";"д.10";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14103194";"д.17";"А"
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14058888";"д.20";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14042200";"д.15";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14038572";"д.14";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14058156";"д.19";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14054424";"д.5";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14058885";"д.2";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14037085";"нетр187412";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14045411";"д.Х";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14056499";"д.9";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14101974";"д.11";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14074893";"д.34";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14114802";"д.27";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14076156";"д.16";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14042969";"д.6А";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14105528";"д.8";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14074882";"д.17";""
"3314150";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пр-кт., ";"14622434";"д.57";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14032201";"д.26";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14025852";"д.1";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14649297";"д.3А";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14039432";"нетр187412";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14022296";"д.42";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14042211";"д.7";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14068744";"д.22";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14058150";"д.40";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14085329";"д.12";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14106684";"д.28";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14095183";"д.30";""
"3314152";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Поземская ул., ";"14111917";"д.35";""
"3314164";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Новая ул., ";"14077644";"д.6";""
"3314164";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Новая ул., ";"14097936";"д.10";""
"3314164";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Новая ул., ";"14041388";"д.4";""
"3314156";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Еленинский пер., ";"14068782";"д.12";""
"3314156";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Еленинский пер., ";"14079274";"д.13";""
"3314156";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Еленинский пер., ";"14064203";"д.2";""
"3314156";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Еленинский пер., ";"14068493";"д.Х";""
"3314157";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Музейный пер., ";"14064204";"д.9";""
"3314157";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Музейный пер., ";"14108671";"д.2";""
"3314157";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Музейный пер., ";"14062514";"д.11";""
"3314163";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Успенский пер., ";"14052162";"д.Х";""
"3314163";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Успенский пер., ";"14036480";"д.7";""
"3314160";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пер., ";"14105539";"д.5";""
"3314160";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пер., ";"14038563";"д.14";""
"3314160";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пер., ";"14038564";"д.6";""
"3314160";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пер., ";"14089173";"д.1";""
"3314160";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пер., ";"14086848";"д.4";""
"3314160";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пер., ";"14114800";"д.12";""
"3314160";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пер., ";"14111920";"д.7";""
"3314160";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Волховский пер., ";"14049636";"д.2";""
"3314159";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Набережная ул., ";"14096358";"д.Х";""
"3314159";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Набережная ул., ";"14027048";"д.8";""
"3314158";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Мебельный пер., ";"14039431";"д.1";""
"3314155";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Никольская ул., ";"14077608";"д.3";""
"3314155";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Никольская ул., ";"14054631";"д.1";""
"3314155";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Никольская ул., ";"14041387";"д.Х";""
"3314154";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Варяжская ул., ";"14034060";"д.5";""
"3314154";"Ленинградская обл., Волховский р-н, с. Старая Ладога, Варяжская ул., ";"14058855";"д.9";""
